conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,82232E+18;Sat Aug 10 17:00:29 +0000 2024;0;Nyoman Nuarta Jawab Kritikan soal Desain dan Kesan Mistis Istana Garuda di IKN https://t.co/04XcQCq8E8;1,82232E+18;;;in;Indonesia;0;0;0;https://x.com/MSNindonesia/status/1822317104336396408;262026799;MSNindonesia
1,82231E+18;Sat Aug 10 16:13:38 +0000 2024;1;Perancang bangunan desain Istana Garuda Ibu Kota Nusantara (IKN) Nyoman Nuarta mengatakan rancangan IKN tak memiliki kesamaan untuk menunjukkan kewibawaan bukan mengarah kepada aura mistis. #IKN https://t.co/l17JXGiyPQ;1,82231E+18;;;in;;0;0;1;https://x.com/heralddotID/status/1822305316777681262;1,69858E+18;heralddotID
1,82229E+18;Sat Aug 10 15:07:36 +0000 2024;5;Nyoman Nuarta Jawab Kritikan soal Desain dan Kesan Mistis Istana Garuda di IKN https://t.co/QMTUoqq08E;1,82229E+18;;;in;Indonesia;0;3;0;https://x.com/KompasTV/status/1822288697636884554;71436318;KompasTV
1,82226E+18;Sat Aug 10 13:03:06 +0000 2024;0;Tak Terima Istana Garuda IKN Disebut Mistis Nyoman Nuarta Buka Suara Katanya...: Tak terima disebut mistis desainer atau perancang Istana Garuda IKN Nyoman Nuarta ungkap desain Istana tersebut dirancang berbeda dan tak memiliki kesamaan. https://t.co/V9ZCyF33bk https://t.co/FG4IZcoA2m;1,82226E+18;https://pbs.twimg.com/media/GUn1az3aEAA0Fue.jpg;;in;Pulo Gadung, Indonesia;1;3;0;https://x.com/tvOneNews/status/1822257366714442053;55507370;tvOneNews
1,82223E+18;Sat Aug 10 11:00:07 +0000 2024;1;Desain Istana Garuda di Ibu Kota Nusantara (IKN) di Kalimantan Timur mendapat sindiran dari netizen. disebut mirip kelelawar lantaran warnanya hitam dan beraura mistis mirip kerajaan siluman kelelawar. https://t.co/XIXpXqY6in ___ #vivacoid #ikn https://t.co/RFUXunjcyY;1,82223E+18;https://pbs.twimg.com/media/GUnZRFTWsAAwFIj.jpg;;in;;2;1;0;https://x.com/VIVAcoid/status/1822226415753851130;41730943;VIVAcoid
1,82222E+18;Sat Aug 10 10:17:32 +0000 2024;1;Desain &amp;;;;;;;;;;;
1,82219E+18;Sat Aug 10 08:48:35 +0000 2024;0;Desain Istana Garuda IKN Viral di Medsos Desainernya Bilang Begini https://t.co/fv4U42FGxi https://t.co/2Marh5c4PY;1,82219E+18;https://pbs.twimg.com/media/GUm7KdsXcAEULR2.jpg;;in;Solo, Central Java, Indonesia;0;0;0;https://x.com/soloposdotcom/status/1822193314818306297;155169715;soloposdotcom
1,82218E+18;Sat Aug 10 08:05:29 +0000 2024;1;Nyoman Nuarta: Esensi Desain Istana Garuda IKN Satukan 1.300 Suku di RI https://t.co/WnEjPaaywY;1,82218E+18;;;in;Kota Surabaya, Jawa Timur;1;2;0;https://x.com/e100ss/status/1822182468146864458;848614550;e100ss
1,82218E+18;Sat Aug 10 08:01:50 +0000 2024;0;https://t.co/rv2Q5jdoRI Esensi desain Istana Garuda IKN satukan 1300 suku di Indonesia;1,82218E+18;;;in;Jl. RTA Milono Km 2,5 Palangka;0;0;0;https://x.com/Antara_Kalteng/status/1822181547467788310;2421788773;Antara_Kalteng
1,82217E+18;Sat Aug 10 06:59:32 +0000 2024;15;Anggota Komisi V DPR RI dari Fraksi PKS Toriq Hidayat meminta Pemerintah memperhatikan komentar dari masyarakat terkait konstruksi Istana Garuda di IKN yang dinilai tak sesuai dengan desain awal. #fraksipksdprri #PKSpembelaRakyat #PKS https://t.co/NksiDP8UJD;1,82217E+18;https://pbs.twimg.com/media/GUmiMpiWwAAOWq_.jpg;;in;Jakarta Capital Region;0;1;3;https://x.com/FPKSDPRRI/status/1822165871369900261;91255162;FPKSDPRRI
1,82215E+18;Sat Aug 10 05:38:25 +0000 2024;2;Please netizen jgn julid desain istana IKN! Desain dan karya arsitektur Istana Garuda di IKN tentu menjadi salah satu kebanggaan nasional kata Menkominfo Budi Arie Setiadi di kantor Kementerian Kominfo Jumat 9 Agustus 2024. #JudolPenipuan https://t.co/kT1GigwFVM;1,82215E+18;;;in;Kota Medan, Sumatera Utara;1;1;1;https://x.com/Boyzneboyzone/status/1822145457163846016;143343199;Boyzneboyzone
1,82208E+18;Sat Aug 10 01:14:10 +0000 2024;0;Desain Istana Garuda di Ibu Kota Negara (IKN) Nusantara Kalimantan Timur mendapatkan perhatian dan sindiran dari netizen dalam sepekan terakhir. Kri... https://t.co/zHivac4cXB;1,82208E+18;;;in;;0;0;0;https://x.com/inilahdotcom/status/1822078956381897197;46693036;inilahdotcom
1,82204E+18;Fri Aug 09 22:55:33 +0000 2024;1;Alih alih ingin menunjukan bahwa pembangunan IKN sukses satu saja yg bikin netizen heboh dan jadi viral yaitu tampilan Istana Garuda banyk yg komen seperti Istana Kelelawar dngn aura mistis nya. Entah salah desain atau yg ngerjain gak becus. Auranya jadi aur2an Pagi syahdu;1,82204E+18;;;in;📍wakanda ;0;0;0;https://x.com/moc4B3nt0/status/1822044070505804252;1,75042E+18;moc4B3nt0
1,82194E+18;Fri Aug 09 15:46:38 +0000 2024;9; Desain dan karya arsitektur Istana Garuda di IKN tentu menjadi salah satu kebanggaan nasional kata Menkominfo Budi Arie Setiadi di kantor Kementerian @kemkominfo Jumat 9 Agustus 2024. #projo #jokowi #IndonesiaEmas https://t.co/GOLPkwkL8g;1,82194E+18;https://pbs.twimg.com/media/GUjRQXOWwAAAfEf.jpg;;in;Jakarta Capital Region, Indone;0;0;8;https://x.com/Projo_Pusat/status/1821936131430346873;300807131;Projo_Pusat
1,82186E+18;Fri Aug 09 10:27:00 +0000 2024;0;Desain Istana Negara di IKN Nusantara menjadi sorotan publik mulai dari bentuk hingga warna. Gedung tersebut tampak berbeda dari desain awal lantaran memiliki warna cokelat. Menanggapi hal tersebut warna Burung Garuda yang ada di gedung Istana Negara akan berubah warna. (ist) https://t.co/VvjlJZmtiK;1,82186E+18;https://pbs.twimg.com/ext_tw_video_thumb/1821786307170914304/pu/img/5PLcZNF-iU3Za2QD.jpg;;in;Indonesia;0;0;0;https://x.com/tribunnews/status/1821855692493349183;124171593;tribunnews
1,8218E+18;Fri Aug 09 07:01:07 +0000 2024;0;Terkini: HUT Kemerdekaan RI KAI Tawarkan Diskon Tiket 21 Persen Warganet Kritik Desain Istana Garuda IKN Mirip Kelelawar. PT Kereta Api Indonesia (Persero) atau KAI menghadirkan promo potongan harga tiket dalam rangka peringatan HUT Kemerdekaan RI ke-79. https://t.co/mjZvvPQIcG;1,8218E+18;;;in;dʒəmɪrəˈwaɪ;0;0;0;https://x.com/drafdigital/status/1821803883087180235;7540702;drafdigital
1,8218E+18;Fri Aug 09 06:59:37 +0000 2024;0;Sejumlah pihak dan netizen menilai bahwa bentuk desain Istana Garuda di IKN mirip kelelawar dan memiliki aura mistis. https://t.co/kIGR0CKVhC https://t.co/zO8ZKACzsm;1,8218E+18;https://pbs.twimg.com/media/GUhX9VtbIAAnEQ5.jpg;;in;Indonesia;0;0;0;https://x.com/indoinsidenews/status/1821803502689251405;1,08611E+18;indoinsidenews
1,8218E+18;Fri Aug 09 06:45:06 +0000 2024;0;Terkini: HUT Kemerdekaan RI KAI Tawarkan Diskon Tiket 21 Persen Warganet Kritik Desain Istana Garuda IKN Mirip Kelelawar https://t.co/MOfcxDd3VP #TempoBisnis;1,8218E+18;;;in;Indonesia;0;0;0;https://x.com/tempodotco/status/1821799849182031922;18129942;tempodotco
1,82179E+18;Fri Aug 09 06:14:30 +0000 2024;130;Markas Betmen Desain Istana Garuda di IKN Nusantara menuai gaduh dan banyak kritik di media sosial. Alih-alih berbentuk seperti lambang negara RI para warganet menilai tempat presiden berkantor itu kini lebih menyerupai kelelawar.. https://t.co/aCK8IGUGhi;1,82179E+18;https://pbs.twimg.com/ext_tw_video_thumb/1821792094425354240/pu/img/e37Kvd79GLF_loAk.jpg;;in;Indiana, USA;7;54;46;https://x.com/blackshark7890/status/1821792151069716543;1,73524E+18;blackshark7890
1,82179E+18;Fri Aug 09 05:46:06 +0000 2024;0;Mengenal Istana Garuda IKN dan Makna Desain Bangunannya https://t.co/XtyD7SSkvv;1,82179E+18;;;in;Indonesia;0;0;0;https://x.com/TirtoID/status/1821785001412968602;4187275698;TirtoID
1,82175E+18;Fri Aug 09 03:35:06 +0000 2024;0;Desain Istana Garuda IKN Dikritik Mirip Kelelawar Bagaimana dengan Istana Wapres? Istana Wakil Presiden di IKN akan mulai dibangun pada 12 Agustus mendatang bagaimana desainnya? https://t.co/bPQHoPxEOl;1,82175E+18;;;in;dʒəmɪrəˈwaɪ;0;0;0;https://x.com/drafdigital/status/1821752034514682215;7540702;drafdigital
1,82174E+18;Fri Aug 09 03:18:38 +0000 2024;23;@KuntoAjiW Yang bilang istana garuda IKN udah selesai dan resmi siapa? proyek IKN ini jangka panjang Pak Nyoman juga bilang kalo nantinya warna istana garuda bakal sesuai desain awal kayak patung GWK. https://t.co/MMTG3l6iPG;1,82175E+18;https://pbs.twimg.com/media/GUgmC9ta8AIedJw.jpg;KuntoAjiW;in;;1;15;2;https://x.com/yaelahblink/status/1821747890668367957;1,04713E+18;yaelahblink
1,82175E+18;Fri Aug 09 03:09:04 +0000 2024;1;Desain Istana Garuda IKN Dikritik Mirip Kelelawar Bagaimana dengan Istana Wapres? https://t.co/dRq4qbYpQR #TempoBisnis;1,82175E+18;;;in;Indonesia;0;0;0;https://x.com/tempodotco/status/1821745484345831859;18129942;tempodotco
1,82158E+18;Thu Aug 08 15:55:48 +0000 2024;0;Menanggapi hal ini Menteri PUPR Basuki Hadimuljono menegaskan desain Istana Garuda IKN tidak akan mengalami perubahan. Ia mengatakan bangunan tersebut akan sama sepert desain akhir yang dibuat arsitek I Nyoman Nuarta.;1,82158E+18;;dstsfrs;in;;0;1;0;https://x.com/dstsfrs/status/1821576051706966417;1,81902E+18;dstsfrs
1,82153E+18;Thu Aug 08 12:33:41 +0000 2024;118;bangsa Indonesia ke dalam setiap detail desain Istana Garuda.. Buat para pembenci...nggak ada yg bagus... Makin melihat perkembangan kemajuan IKN semakin memburuk kondisi hati dan pikiran para pembenci.. ;1,82153E+18;;zy_zy_lestary;in;DKI Jakarta, Indonesia;2;33;1;https://x.com/zy_zy_lestary/status/1821525186686197969;1,53015E+18;zy_zy_lestary
1,8215E+18;Thu Aug 08 11:28:25 +0000 2024;0;@tamrintomagola Burung Garuda itu desainnya dibuat oleh orang Kalimantan. Desain istana negara ikn itu dibuat orang Bali. Dimana jawanya?;1,82151E+18;;tamrintomagola;in;Bekasi, Jawa Barat;0;0;0;https://x.com/robby_karman/status/1821508763477823975;176586074;robby_karman
1,82147E+18;Thu Aug 08 08:51:08 +0000 2024;267;Istana Garuda Ibu Kota Negara (IKN) Nusantara dikritik warganet karena menyerupai kelelawar yang cenderung menimbulkan kesan suram. I Nyoman Nuarta adalah arsitek yang merancang desain Istana Garuda di IKN. #tempodotco #tempo #infografis #profil #arsitek #IKN #Nusantara https://t.co/A3YUNLmctb;1,82147E+18;https://pbs.twimg.com/media/GUcobtPbIAA3teu.jpg;;in;Indonesia;168;124;52;https://x.com/tempodotco/status/1821469181918998592;18129942;tempodotco
1,82146E+18;Thu Aug 08 08:33:57 +0000 2024;17;Ini kritik terhadap desain Istana Garuda yang sangat valid rangka selubungnya terekspos banget kalau dilihat dari depan. Ngelihat istana di IKN jadi serasa ngelihat scaffolding (perancah) raksasa. https://t.co/Hp7Fs0GSIj;1,82146E+18;https://pbs.twimg.com/media/GUcknraXcAALD00.jpg;;in;Kalimantan Barat, Indonesia;0;3;3;https://x.com/FuzaFirdaus/status/1821464854420676827;9,01E+17;FuzaFirdaus
1,8212E+18;Wed Aug 07 15:13:33 +0000 2024;0;Uniknya Desain Istana Garuda IKN Bakal Teroksidasi dan Berubah Warna Jadi Hijau https://t.co/HOcQLE0mV5;1,8212E+18;https://pbs.twimg.com/media/GUY2dYnaAAA6-LW.jpg;;in;;0;0;0;https://x.com/yulitasari33902/status/1821203029544333798;1,78178E+18;yulitasari33902
1,82116E+18;Wed Aug 07 12:02:55 +0000 2024;1;Basuki Buka Suara Tentang Kritik Desain Istana Garuda di IKN Tidak Berubah https://t.co/GSbJnTHehM lewat @Keuangan News;1,82116E+18;;;in;;0;0;1;https://x.com/keuangannews_id/status/1821155054629613986;1,22644E+18;keuangannews_id
1,82108E+18;Wed Aug 07 07:20:00 +0000 2024;0;#NewslineMetroTV Pemerintah merespons komentar desain Istana Garuda di IKN Link streaming : https://t.co/02eAzQ1kPh https://t.co/NnqbwMPFH2;1,82108E+18;https://pbs.twimg.com/media/GUXHT47aQAAe7GP.jpg;;in;;0;0;0;https://x.com/Metro_TV/status/1821083856956747910;57261519;Metro_TV
1,82106E+18;Wed Aug 07 05:27:11 +0000 2024;2;Basuki Hadimuljono Jawab Kritik Desain Istana Garuda IKN https://t.co/43mvrEVG44;1,82106E+18;;;in;Indonesia;0;0;0;https://x.com/KompasTV/status/1821055465830416592;71436318;KompasTV
1,82103E+18;Wed Aug 07 03:36:41 +0000 2024;0;Ternyata desain Istana Garuda di IKN memiliki makna seperti ini loh! https://t.co/6lWE0kOTAr;1,82103E+18;;;in;Jakarta, Indonesia;0;0;0;https://x.com/Dreamcoid/status/1821027657565282597;2462686290;Dreamcoid
1,82094E+18;Tue Aug 06 21:31:29 +0000 2024;1;Desain Istana Garuda IKN Disebut Mirip Kelelawar Ini Respons Menteri PUPR https://t.co/C2LsDnLZ5l;1,82094E+18;;;in;Indonesia;0;0;0;https://x.com/BeritakanID_com/status/1820935753834144234;1,51248E+18;BeritakanID_com
1,82089E+18;Tue Aug 06 18:41:55 +0000 2024;18;Desain Istana Garuda IKN Disebut Mirip Kelelawar Ini Respons Menteri PUPR https://t.co/VAufW2eJNx;1,82089E+18;;;in;;0;0;15;https://x.com/OposisiCerdas/status/1820893081715274125;8,87744E+17;OposisiCerdas
1,82088E+18;Tue Aug 06 17:57:03 +0000 2024;0;Akhir ini lumayan ramai soal bentuk Garuda Istana IKN. Warganet cukup dibuat heran dengan bentuknya markas batman? kerajaan siluman kelelawar? dll #Berpandangan soal desain menurutku Indonesia ini keren percaya bahwa suatu saat nanti akan jadi bangsa yang patut-;1,82088E+18;;;in;Yogyakarta, Indonesia;0;1;0;https://x.com/resistorac/status/1820881787738058906;1,56609E+18;resistorac
1,8208E+18;Tue Aug 06 12:46:00 +0000 2024;106;Basuki Respons Kritik soal Desain Istana Garuda IKN: Nanti Jadi Hijau https://t.co/fZEEJFpzNO;1,8208E+18;;;in;;20;85;19;https://x.com/CNNIndonesia/status/1820803509429920186;17128975;CNNIndonesia
1,8208E+18;Tue Aug 06 12:30:37 +0000 2024;1; Kalau menurut Pak Nyoman Nuarta (pembuat desain patung garuda di Istana IKN) itu kalau nanti kena oksidasi itu jadi hijau seperti GWK kata Basuki dijumpai di Kementerian Sekretariat Negara Jakarta Selasa (6/8/2024). https://t.co/yyKMP7oIOb;1,8208E+18;;;in;Jakarta - Indonesia;0;0;0;https://x.com/mediaindonesia/status/1820799640037695937;68930552;mediaindonesia
1,82079E+18;Tue Aug 06 12:00:58 +0000 2024;3;Merespons desain Istana Garuda IKN disebut mirip kelelawar Menteri PUPR Basuki Hadimuljono mengatakan sayap garuda dibuat hitam mirip rancangan Garuda Wisnu Kencana (GWK) di Bali. #bisnisupdate #update #bisnis #quote https://t.co/24kt4Miupw https://t.co/f4agg5py8V;1,82079E+18;https://pbs.twimg.com/media/GUTAsirWwAArdVu.jpg;;in;;1;5;0;https://x.com/kumparan/status/1820792177514954759;7,59693E+17;kumparan
1,82044E+18;Mon Aug 05 12:40:05 +0000 2024;2;Sejarah desain Istana Garuda di IKN dari versi pertama hingga keempat (final). https://t.co/QgDCvOcS6h;1,82044E+18;;FuzaFirdaus;in;Kalimantan Barat, Indonesia;0;0;0;https://x.com/FuzaFirdaus/status/1820439632200585249;9,01E+17;FuzaFirdaus
1,81997E+18;Mon Aug 05 10:05:43 +0000 2024;0;@najikedua iyaa kalo ga salah desain istana ini fully scraped deh ganti sama buatan nyoman sepaket sama istananya (yang pilar pilar depan garuda) tapi konsep kotanya masih didesain sama urban+. tapi aing ga tau di ikn ada gedung apa ajanya dan desainnya g;1,8204E+18;;najikedua;in;di bawah lindungan doa mama;0;1;0;https://x.com/pengendaramesin/status/1820400786897314247;7,88977E+17;pengendaramesin
1,8182E+18;Tue Jul 30 08:22:05 +0000 2024;0;Dengan desain yang unik dan simbolik Istana Garuda diharapkan menjadi salah satu bangunan ikonik yang membanggakan Indonesia. #IKN #IstanaGaruda;1,8182E+18;;AboutIKN;in;Kalimantan Timur;0;0;0;https://x.com/AboutIKN/status/1818200378711879795;8,05077E+17;AboutIKN
1,8182E+18;Tue Jul 30 08:17:55 +0000 2024;0;Filosofi desain Istana Garuda mencerminkan sinergi antara seni sains dan teknologi serta melambangkan persatuan Indonesia dengan berbagai keberagaman adat dan agama. #IKN #IstanaGaruda;1,8182E+18;;AboutIKN;in;Kalimantan Timur;0;1;0;https://x.com/AboutIKN/status/1818199329422889436;8,05077E+17;AboutIKN
1,8182E+18;Tue Jul 30 08:17:16 +0000 2024;0;Desain Istana Garuda dibuat oleh Nyoman Nuarta dengan bentuk burung Garuda yang mengepakkan sayap. Desain ini merupakan salah satu bagian dari Istana Kepresidenan Nusantara yang luasnya 55 7 hektar. #DesainIkonik #NyomanNuarta;1,8182E+18;;AboutIKN;in;Kalimantan Timur;0;1;0;https://x.com/AboutIKN/status/1818199165031383501;8,05077E+17;AboutIKN
1,81745E+18;Sun Jul 28 06:53:31 +0000 2024;0;Agak kurang sreg sama desain Istana ikn yg bentuk burung Garuda itu. Kenapa kepala garudanya nunduk? Pdhl kalau kepalanya tegak kelihatan lebih berani dan sangar;1,81745E+18;;;in;;0;0;0;https://x.com/Desi_Yunika/status/1817453312712810499;484540019;Desi_Yunika
1,81197E+18;Sat Jul 13 04:32:01 +0000 2024;142;Desain dari fasad burung garuda ini memiliki tinggi 77 7 meter yang dibuat menjadi 16-17 segmen yg akan dibalut oleh bilah burung garuda. Apakah itu bilah burung garuda? Bilah tersebut merupakan secondary skin yg menjadi fasad dari exterior Istana Presiden di IKN ini https://t.co/DXTvP8KboR;1,81198E+18;https://pbs.twimg.com/media/GSVz6f0WQAAuKv5.jpg;ipunk_baik;in;folkandspace@gmail.com;4;5;8;https://x.com/ipunk_baik/status/1811981885016596783;44568999;ipunk_baik
1,73766E+18;Thu Dec 21 02:05:20 +0000 2023;1602;Bilah-bilah Garuda yang menjadi ciri khas Istana Kepresidenan di Ibu Kota Nusantara sebagian sudah terpasang. Saat datang meninjau pagi ini di lokasi pembangunan istana saya melihat keseluruhan pekerjaan dari fasilitas hingga desain bangunan kompleks Istana Kepresidenan di IKN https://t.co/AK9nz0mf75;1,73766E+18;https://pbs.twimg.com/media/GB1kbQEakAA8t6j.jpg;;in;Jakarta;16;327;197;https://x.com/jokowi/status/1737655461049233744;366987179;jokowi
1,70799E+18;Sat Sep 30 05:31:19 +0000 2023;1;Istana Presiden IKN punya desain berbentuk burung garuda yang sedang mengepakkan sayap. Target rampung sebelum 17 Agustus 2024. Ini dia desainernya. https://t.co/4iLzDQjXAg;1,70799E+18;;;in;Jakarta, Indonesia;0;0;0;https://x.com/detikfinance/status/1707991494781469172;135795460;detikfinance
1,68555E+18;Sun Jul 30 07:28:43 +0000 2023;0;Patung Garuda yang menjadi ikon Istana Kepresidenan di Ibu Kota Negara (IKN) Nusantara masih dalam tahap pengerjaan. Desain karya seniman I Nyoman Nuarta itu akan memiliki bobot setara 290 gajah dewasa. Selangkapnya di https://t.co/LZXomhYYR7 #DiscoverYourSpace #garuda #ikn https://t.co/e7Rq9wzqtZ;1,68555E+18;https://pbs.twimg.com/media/F2RJgufbUAA39ET.jpg;;in;;0;0;0;https://x.com/ekschoolid/status/1685552989573103617;1,66214E+18;ekschoolid
1,67395E+18;Wed Jun 28 07:15:45 +0000 2023;0;Pelat baja tersebut akan digunakan untuk memproduksi instalasi desain Garuda di lokasi Istana Kepresidenan IKN yang desainnya dibuat oleh pematung Indonesia dan salah satu pelopor gerakan seni rupa baru I Nyoman Nuarta. https://t.co/KBRPOHNdhE https://t.co/ENX2ZEFaUs;1,67395E+18;https://pbs.twimg.com/media/FzsTq4uaEAEIif1.jpg;;in;;0;0;0;https://x.com/militannkri01/status/1673953316324392962;1,12823E+18;militannkri01
1,67224E+18;Fri Jun 23 13:32:58 +0000 2023;0;Pelat baja tersebut akan digunakan untuk memproduksi instalasi desain Garuda di lokasi Istana Kepresidenan IKN yang desainnya dibuat oleh pematung Indonesia dan salah satu pelopor gerakan seni rupa baru I Nyoman Nuarta. https://t.co/4kOCs1IgYn;1,67224E+18;;;in;;0;0;0;https://x.com/Mockingjacks_/status/1672236304720072704;609020935;Mockingjacks_
1,67187E+18;Thu Jun 22 13:28:03 +0000 2023;4;Pelat baja yang dipasok Krakatau Steel akan digunakan untuk bikin instalasi desain Garuda di lokasi Istana Kepresidenan IKN yang dibuat desainnya Nyoman Nuarta. #bisnisupdate #update #bisnis #text https://t.co/F9ZSssFHZe;1,67187E+18;;;in;;1;1;1;https://x.com/kumparan/status/1671872681963290624;7,59693E+17;kumparan
